regiao,estado,latitude,longitude,dataColeta,valorVenda
NE,MA,-2.569103899999975,-44.2198457,11/02/2020,4.299
S,SC,-26.89645369999997,-49.0870931,25/03/2020,4.097
SE,SP,-21.28297389999997,-50.3097219,25/03/2020,4.149
SE,SP,-22.59736979999997,-47.3767332,11/01/2022,6.15
SE,SP,-23.52929369999997,-47.44722309999999,24/11/2021,6.499
SE,SP,-23.3039149,-45.9607471,04/08/2021,5.199
SE,SP,-23.7045511,-46.8582901,01/09/2021,5.699
SE,SP,-23.17554379999997,-46.8931765,16/06/2020,3.789
SE,RJ,-22.70850329999998,-42.620696,18/08/2021,6.599
SE,SP,-22.89061789999997,-47.0626284,09/03/2020,4.359
N,AM,-3.066386,-60.01018419999999,24/05/2021,5.289
SE,SP,-22.31232099999997,-49.0661621,15/09/2021,5.64
SE,MG,-16.71906399999997,-43.8442191,05/05/2022,7.49
S,SC,-28.9342984,-49.4864799,21/09/2021,5.789
SE,MG,-20.3675866,-40.6540267,18/05/2022,7.79
SE,ES,-19.80912709999997,-40.2715749,15/03/2021,5.57
SE,ES,-20.66879169999998,-40.4986814,24/06/2020,3.95
SE,MG,-19.46435419999997,-42.55716410000001,17/11/2021,7.04
S,PR,-23.39359829999997,-51.943462,29/06/2021,5.79
SE,SP,-23.00758609999998,-46.8312141,29/06/2021,5.599
SE,SP,-20.55794089999997,-47.373805,10/06/2021,5.543
CO,MT,-15.57843639999998,-56.09519590000001,27/07/2020,4.277
SE,SP,-22.17542689999997,-47.39031629999999,25/04/2022,7.19
CO,GO,-15.97376819999997,-46.3316589,30/08/2021,6.059
SE,SP,-22.88643529999997,-48.4445047,29/01/2020,4.499
SE,SP,-23.5756111,-46.5403355,11/05/2021,5.299
SE,SP,-22.37656829999997,-47.3821017,06/12/2021,6.299
NE,MA,-2.5616204,-44.2905281,11/02/2020,4.299
N,PA,-8.277935899999974,-49.2732588,05/08/2021,6.4
SE,SP,-22.36124769999997,-47.5229564,07/09/2021,5.749
SE,SP,-22.01096739999997,-47.42529529999999,21/03/2022,6.85
S,SC,-27.5696234,-48.6401137,25/05/2020,3.799
NE,BA,-12.9388453,-38.4744786,18/01/2021,4.61
N,AM,-2.640996899999974,-56.7388572,13/05/2020,4.939
SE,SP,-23.43337209999997,-45.08599530000001,25/11/2021,6.599
SE,SP,-21.60237449999997,-48.3509708,03/11/2021,5.989
SE,SP,-23.18844569999997,-45.8736261,07/10/2021,5.699
NE,PE,-9.386653899999974,-40.50394419999999,09/05/2022,6.99
SE,SP,-22.01041569999997,-47.4160121,27/12/2021,6.459
SE,ES,-19.5263053,-40.6335944,03/02/2022,6.97
S,SC,-26.7800705,-50.9882065,28/03/2022,7.32
NE,MA,-2.5650013,-44.224891,20/04/2022,7
SE,SP,-21.58351679999997,-48.79707190000001,26/01/2022,6.69
SE,RJ,-22.90514959999997,-43.1013384,23/09/2021,6.496
S,RS,-29.83398569999997,-51.16089299999999,01/07/2021,5.799
SE,SP,-21.94312019999997,-50.5079296,10/06/2020,3.8
SE,SP,-23.6192182,-45.429934,01/07/2020,4.099
SE,SP,-23.0944272,-47.2156143,14/06/2021,5.257
SE,RJ,-22.76102269999997,-43.45447729999999,28/06/2021,6.399
CO,GO,-17.744099,-48.621883,02/11/2021,7.199
N,AC,-9.966340699999977,-67.8187505,02/03/2021,5.75
SE,SP,-21.98142819999997,-46.79492459999999,21/07/2021,5.299
SE,RJ,-22.73804819999997,-43.30766180000001,19/01/2021,5.099
NE,BA,-12.9586598,-38.48876,15/03/2021,5.85
SE,RJ,-22.52780609999997,-43.1721449,05/08/2020,4.899
SE,SP,-21.18222679999997,-47.822594,21/10/2021,5.899
SE,SP,-23.10166619999998,-45.7037385,14/10/2021,5.879
SE,SP,-20.53620149999998,-47.38016200000001,13/06/2022,6.79
SE,SP,-22.8705099,-49.5967682,03/11/2021,6.399
NE,RN,-5.7983179,-35.2371143,19/05/2020,3.59
SE,SP,-22.32911729999998,-49.0495257,01/07/2020,3.899
N,RO,-8.7622485,-63.89006120000001,16/02/2022,6.69
NE,BA,-11.0363527,-41.5612423,27/07/2021,5.859
NE,BA,-14.81684259999997,-39.0256649,25/01/2021,5.139
SE,RJ,-22.6550973,-43.0334553,22/04/2020,4.599
N,AM,-3.016472399999975,-59.98085390000001,15/02/2021,4.99
NE,BA,-10.9715353,-39.2054567,26/02/2020,4.73
SE,SP,-22.9298569,-47.08558739999999,07/12/2020,3.879
NE,RN,-4.9343956,-37.4126025,21/09/2021,6.409
NE,BA,-12.95272889999997,-38.4429104,11/02/2020,4.45
S,SC,-27.09312209999997,-52.62263910000001,27/04/2022,7.19
S,PR,-25.45682879999998,-49.54513069999999,04/04/2022,7.37
NE,PE,-7.950146800000001,-34.8770235,31/08/2021,5.87
S,PR,-25.39922819999997,-49.2469441,01/07/2020,3.899
SE,SP,-20.40312059999997,-49.9557291,16/03/2022,6.89
NE,AL,-9.375795799999974,-35.9274133,21/01/2020,4.899
S,RS,-30.876252,-55.511194,17/08/2020,4.849
NE,CE,-3.747500399999975,-38.4905406,20/04/2020,4.19
NE,PE,-8.4311968,-37.0640945,29/09/2021,6.239
NE,BA,-12.25520589999998,-38.9492315,19/08/2021,5.85
NE,CE,-3.8785297,-38.612338,21/04/2020,4.19
NE,SE,-10.92795019999997,-37.5408435,16/03/2022,7.21
SE,RJ,-22.72636179999997,-43.4630222,01/07/2020,4.399
N,PA,1.5528426,-54.4855497,18/08/2021,6.66
SE,MG,-19.75255789999997,-47.9375362,27/10/2021,6.99
S,SC,-27.00622109999997,-48.5976401,12/10/2021,5.999
SE,MG,-19.46571919999997,-44.2322975,04/01/2021,4.64
NE,BA,-14.86642349999998,-40.8445025,03/01/2022,6.87
N,RO,-12.7226864,-60.12860429999999,17/08/2020,4.359
CO,MT,-15.64306139999997,-56.1241587,17/11/2021,6.655
S,RS,-30.05109569999998,-51.1751245,04/11/2021,7.189
SE,SP,-23.12059749999998,-46.5538548,01/04/2021,5.499
SE,SP,-23.5160181,-46.5899407,14/04/2020,3.799
SE,SP,-23.6417037,-46.5704437,25/10/2021,5.999
SE,RJ,-22.11442219999998,-43.18287389999999,25/11/2021,7.599
SE,SP,-23.6644465,-46.5962682,20/10/2021,5.699
S,SC,-26.35042119999998,-49.1226042,01/01/2020,4.37
CO,MT,-15.592298,-56.0919104,26/05/2020,3.877
SE,SP,-22.31788989999997,-49.061751,26/04/2021,5.09
S,SC,-28.9373155,-49.4966666,08/06/2021,5.499
NE,CE,-3.8081047,-38.5564084,16/05/2022,7.89
SE,SP,-23.4818185,-47.486261,25/05/2020,3.279
CO,GO,-17.77540979999998,-49.1756413,22/04/2020,3.59
SE,SP,-23.581791,-46.5842997,04/02/2020,4.249
NE,MA,-5.282705399999999,-44.4889469,15/06/2022,7.44
NE,SE,-10.8888893,-37.1457924,27/06/2022,7.29
S,RS,-29.1618364,-51.4936569,25/03/2020,4.399
S,SC,-27.58190009999998,-48.57911900000001,15/09/2021,5.999
SE,SP,-22.43375519999998,-46.824445,30/06/2021,5.119
SE,MG,-19.75056109999997,-47.899667,17/05/2021,5.999
CO,GO,-16.73172279999998,-49.23675249999999,19/10/2021,6.84
NE,SE,-10.91038199999998,-37.6682426,10/02/2020,4.42
SE,MG,-19.74357249999997,-47.9319476,21/07/2020,4.299
SE,SP,-23.2221066,-46.8464821,23/12/2021,6.299
S,SC,-27.5824082,-48.6055348,28/12/2021,6.669
S,PR,-25.5355154,-49.2037574,19/05/2021,5.199
SE,MG,-20.6906817,-44.8224735,18/01/2022,6.99
NE,MA,-2.552312099999975,-44.19470500000001,14/04/2022,6.99
CO,GO,-16.68743079999998,-49.2694479,26/05/2020,3.97
S,RS,-30.88907519999997,-55.5286239,22/03/2022,7.47
N,RR,2.803373200000025,-60.69301599999999,28/04/2020,3.65
SE,SP,-22.81004789999997,-47.2710368,06/07/2021,5.297
SE,SP,-20.57386169999997,-47.37245060000001,16/01/2020,4.559
NE,PE,-8.0492713,-34.8927615,03/06/2020,3.899
SE,ES,-20.21459669999997,-40.26666340000001,29/09/2021,6.11
SE,SP,-21.1572716,-47.813101,24/05/2022,6.74
NE,SE,-10.91155669999998,-37.0480026,11/01/2021,4.56
SE,SP,-20.78710529999998,-49.36849609999999,05/05/2020,3.54
SE,SP,-23.66051099999997,-46.517861,14/04/2020,4.199
NE,SE,-10.9373122,-37.0650691,22/06/2022,7.35
SE,SP,-22.307625,-49.08442770000001,17/03/2022,6.89
SE,RJ,-22.5194105,-43.1880338,05/10/2021,6.69
SE,SP,-23.00761099999998,-46.8431679,17/08/2020,3.999
NE,PB,-7.2437533,-35.8971209,31/08/2021,5.799
SE,SP,-22.72230439999997,-45.10628759999999,22/11/2021,6.299
SE,RJ,-22.75417259999998,-43.4353339,03/06/2020,4.199
NE,CE,-3.720451999999974,-38.5167827,24/01/2021,4.749
NE,CE,-3.789135199999975,-38.5169284,15/11/2021,6.999
CO,MT,-9.8644503,-56.080755,17/02/2022,7.12
CO,MT,-15.65261099999997,-56.1218063,28/12/2021,6.379
S,PR,-23.06966719999997,-52.46378379999999,11/08/2020,3.99
SE,SP,-23.53182049999998,-46.65665990000001,31/08/2021,5.599
SE,RJ,-22.7133385,-42.6354634,03/05/2021,6.299
SE,SP,-21.6104488,-48.3489356,17/03/2021,5.199
NE,RN,-5.827312299999974,-35.2214093,06/04/2022,7.75
SE,MG,-19.60093509999997,-46.945075,13/10/2021,6.899
SE,RJ,-22.7969861,-43.1933295,03/11/2020,4.999
SE,SP,-22.7656159,-47.1404766,01/01/2021,4.199
SE,SP,-23.95482609999998,-46.3928471,11/05/2021,5.149
SE,SP,-23.62232929999998,-45.4059831,11/03/2020,4.399
SE,SP,-23.49389539999998,-47.4617841,01/04/2020,3.799
N,AC,-9.974352799999973,-67.7935344,03/08/2021,6.199
SE,ES,-19.4004655,-40.0617081,26/02/2020,4.69
N,PA,-3.070231,-34.7740793,25/03/2020,4.74
SE,SP,-21.80355109999998,-48.173122,08/06/2022,6.99
S,RS,-27.8640733,-54.4725244,07/03/2022,6.49
NE,CE,-3.828977499999974,-38.4822697,13/06/2021,5.79
S,RS,-29.75837269999997,-57.08755970000001,02/06/2020,4.09
S,RS,-31.28900109999997,-54.0724033,13/04/2022,7.91
N,RO,-8.762059199999976,-63.8854127,28/01/2020,4.19
SE,SP,-23.99028669999997,-46.271211,14/06/2022,6.99
NE,PE,-8.060414799999975,-34.9064979,25/05/2020,3.749
S,PR,-25.36012559999998,-49.2476934,04/05/2022,7.39
SE,ES,-19.38299429999998,-40.067297,27/09/2021,6.35
SE,MG,-21.75758689999997,-43.3334021,09/02/2022,7.18
SE,RJ,-22.88779799999998,-43.3224585,21/06/2022,7.79
N,AM,-3.109488599999974,-60.0501275,27/07/2020,3.99
SE,SP,-23.29164549999997,-45.9583855,11/10/2021,5.899
CO,MS,-22.22425879999997,-54.8303187,23/03/2020,4.996
N,PA,-3.209002199999975,-52.21783809999999,22/01/2020,4.89
SE,SP,-23.17850639999997,-46.91119,06/04/2020,3.999
NE,PE,-7.564839299999999,-35.0157841,23/05/2022,6.96
NE,PE,-9.397958899999999,-40.4923608,11/05/2022,7.99
NE,CE,-3.808036799999975,-38.4793716,02/02/2021,4.999
SE,SP,-22.56709099999997,-47.38349059999999,22/03/2022,6.49
SE,MG,-19.76371819999998,-47.9429446,14/12/2021,6.999
CO,GO,-15.54290289999997,-47.3487924,23/05/2021,5.987
SE,SP,-21.5824572,-48.8032823,21/09/2021,5.699
S,SC,-28.67781959999998,-49.36545160000001,15/01/2020,4.399
SE,SP,-23.11592459999997,-45.7129254,18/03/2020,4.299
CO,DF,-15.7462809,-48.0889545,10/03/2021,5.699
SE,RJ,-22.3181794,-42.31986999999999,07/01/2020,5.199
CO,MT,-16.46068389999997,-54.6331073,15/07/2021,5.799
CO,MT,-15.6253623,-56.08497010000001,08/07/2021,5.799
CO,DF,-15.8086236,-48.12570590000001,17/02/2021,5.099
S,RS,-30.03639809999997,-51.1957557,17/01/2021,4.799
CO,MS,-20.78657789999997,-51.70121,11/05/2022,7.36
N,RR,2.825832500000026,-60.7050034,11/05/2021,5.38
CO,MS,-22.21790729999997,-54.7999372,29/06/2020,3.979
CO,MT,-9.8733983,-56.0764547,09/01/2020,5.18
SE,SP,-23.1885088,-46.8855594,11/02/2020,4.399
NE,CE,-3.755037899999974,-38.5781263,19/05/2020,3.77
NE,SE,-10.91038269999997,-37.0574884,01/02/2022,6.42
CO,GO,-16.29842609999998,-49.3297782,08/07/2020,3.98
SE,SP,-23.560785,-47.4637499,30/01/2020,4.399
CO,MS,-20.7995741,-51.7204086,16/06/2020,4.199
SE,SP,-21.1628351,-47.8056964,04/11/2020,3.899
NE,PB,-7.115406699999999,-34.8831074,16/02/2022,6.55
NE,CE,-7.211964499999974,-39.2965362,24/08/2021,6.04
SE,RJ,-22.63171289999998,-42.4409821,25/05/2022,7.7
NE,MA,-4.938307900000001,-47.5005436,02/01/2020,4.799
SE,RJ,-22.5058732,-43.19287560000001,06/07/2021,6.549
SE,SP,-23.52273399999997,-47.46480639999999,27/06/2022,7.19
S,PR,-23.77172249999997,-53.3005119,28/03/2022,7.09
SE,SP,-23.0992962,-45.7037025,30/04/2020,3.639
SE,ES,-20.31927439999997,-40.347009,06/02/2020,4.499
S,SC,-27.22407169999997,-51.9498693,20/04/2020,3.899
NE,PE,-8.090364299999974,-35.0223054,01/08/2021,5.69
SE,SP,-23.54125109999998,-46.23253150000001,05/08/2020,3.879
NE,AL,-9.557643799999974,-35.7361161,06/12/2021,6.599
SE,SP,-22.69810699999998,-47.6586447,27/06/2022,6.89
NE,PE,-8.881394099999975,-36.4762048,01/03/2022,6.13
CO,MS,-20.47298659999997,-54.63175019999999,08/09/2021,5.879
S,SC,-26.8834656,-52.3879665,12/08/2020,3.999
SE,SP,-20.78788119999997,-49.387494,22/02/2021,4.695
CO,MT,-11.83872439999997,-55.5037819,30/05/2021,5.399
S,PR,-23.6507939,-52.59591289999999,01/04/2020,4.29
SE,SP,-22.57203319999997,-47.3758377,02/11/2021,6.398
SE,SP,-21.28670329999998,-50.346288,24/02/2021,5.069
SE,SP,-23.11399099999997,-46.56072199999999,21/12/2021,6.497
S,PR,-23.31763359999998,-51.15302730000001,13/10/2021,6.099
CO,GO,-16.3229172,-48.9776134,19/02/2020,4.727
S,SC,-26.32194069999997,-48.81693980000001,29/04/2022,7.09
SE,SP,-23.4727798,-46.5529787,04/01/2022,6.39
SE,MG,-16.4106353,-46.9002427,20/04/2022,7.69
SE,SP,-20.8086824,-49.3627765,06/02/2020,4.399
S,SC,-26.9040041,-48.6630923,22/01/2020,4.377
NE,CE,-3.737613199999975,-38.5075257,15/03/2021,5.49
NE,SE,-10.91140579999997,-37.0571517,19/04/2022,7.33
NE,PI,-5.100075299999975,-42.80641509999999,25/08/2021,6.492
SE,SP,-23.64854759999997,-46.8496047,06/06/2022,6.99
NE,BA,-16.37333859999998,-39.580739,02/03/2022,7.51
NE,CE,-3.739764199999973,-38.5236132,03/02/2021,4.97
NE,PE,-8.144035499999973,-34.91808520000001,26/10/2021,6.49
NE,RN,-5.223928799999975,-37.3226915,16/05/2022,7.55
SE,SP,-21.94312019999997,-50.5079296,06/06/2022,7.25
SE,SP,-21.20927279999998,-50.45506409999999,24/05/2021,5.589
SE,MG,-18.915694,-48.2888195,13/07/2021,6.199
SE,MG,-16.7186867,-43.8631429,11/10/2021,6.599
S,RS,-28.26446099999997,-52.384771,28/02/2022,6.36
NE,CE,-3.736600699999975,-38.5694774,06/04/2020,4.397
SE,RJ,-22.8073106,-43.0161495,30/07/2020,4.299
NE,BA,-12.93276629999997,-38.3917436,02/05/2022,7.23
SE,SP,-22.2046072,-49.6557812,23/11/2021,6.279
SE,SP,-22.34305929999998,-47.3278675,12/02/2020,4.297
SE,MG,-16.76458769999998,-43.8835069,06/01/2020,4.7
SE,RJ,-22.1921414,-41.68097239999999,03/02/2020,5.199
NE,PI,-5.039831699999974,-42.8138965,28/10/2021,7.199
S,RS,-29.93596879999996,-51.1759052,23/03/2022,6.59
S,PR,-25.3715735,-49.2002375,16/06/2020,3.589
SE,SP,-23.6106567,-46.7739517,06/04/2020,3.999
SE,RJ,-22.87302749999997,-43.09485179999999,02/12/2020,5.099
NE,RN,-6.4569426,-37.1010608,19/05/2020,3.74
S,PR,-25.37281209999998,-49.2383471,14/03/2021,5.249
SE,SP,-21.4834277,-51.5274929,03/02/2020,4.499
SE,RJ,-22.73740829999998,-43.4679728,15/02/2021,5.498
SE,SP,-21.14715,-47.79767589999999,24/05/2022,6.79
SE,SP,-21.98614899999997,-46.78778959999999,28/05/2020,3.599
N,PA,-1.9341318,-54.7326224,09/06/2021,6.32
CO,MT,-15.59807709999997,-56.0970028,14/06/2022,6.75
SE,SP,-22.936469,-47.0473554,03/02/2020,4.399
SE,SP,-21.45894609999997,-47.0023603,02/06/2020,3.659
NE,CE,-3.831417399999975,-38.60907909999999,29/11/2021,6.97
NE,CE,-7.2113664,-39.3206241,09/03/2022,6.61
SE,MG,-20.91243389999998,-46.9975084,17/08/2020,4.788
SE,SP,-22.69486379999998,-46.76761799999999,14/10/2021,5.989
NE,AL,-9.2523689,-37.8764214,04/01/2022,7.23
CO,DF,-15.867621,-48.0919578,09/12/2020,4.669
SE,SP,-22.6384614,-50.4036899,13/05/2020,3.999
NE,CE,-3.767487299999975,-38.5502909,03/01/2021,4.79
N,PA,-2.424632399999974,-54.7219138,20/05/2020,3.85
N,PA,-2.4208632,-54.6972774,27/05/2020,3.85
NE,MA,-2.5650013,-44.224891,05/01/2022,6.4
S,RS,-30.06875879999998,-51.1827382,14/09/2021,6.36
S,SC,-26.99413499999997,-51.12991659999999,25/03/2020,4.249
NE,BA,-12.8795752,-38.3126199,24/06/2020,4.29
SE,MG,-18.59411759999998,-46.5103506,03/03/2020,4.898
SE,ES,-20.84033399999998,-41.1222959,28/01/2020,4.791
SE,MG,-21.1182712,-42.9137126,15/11/2021,7.146
NE,PE,-8.897007099999977,-36.4868637,11/08/2020,4.089
NE,BA,-14.2097778,-42.7772167,21/01/2020,4.898
SE,SP,-23.99639639999997,-46.2735724,12/01/2022,6.89
CO,MT,-15.62668639999997,-56.1357848,12/03/2020,4.67
S,PR,-25.50917509999998,-48.5095535,04/07/2021,5.599
N,RO,-11.44080169999997,-61.4474667,07/12/2021,7.07
CO,MT,-15.67578099999997,-56.128428,24/11/2021,6.69
SE,SP,-22.9454637,-45.4771809,27/05/2021,5.37
SE,SP,-23.6872862,-46.5903252,27/12/2021,6.299
SE,SP,-22.35269789999998,-47.37260089999999,08/04/2021,4.899
NE,BA,-14.78702689999997,-39.2740233,28/06/2021,5.99
S,RS,-30.05898959999998,-51.1260222,04/08/2021,6.049
NE,AL,-9.752547899999973,-36.6381307,05/05/2021,5.899
CO,MS,-20.79411069999997,-51.70406810000001,10/08/2021,6.099
SE,SP,-23.57530919999998,-46.5415844,26/05/2021,5.699
N,AP,0.02969970000002544,-51.068882,15/11/2021,5.89
SE,SP,-23.94987029999998,-46.3256236,05/01/2021,4.798
NE,SE,-10.9095033,-37.047762,22/02/2022,6.39
SE,SP,-21.17267579999998,-47.80662129999999,24/08/2021,5.998
NE,BA,-12.96059069999997,-38.4745376,08/06/2022,7.98
SE,SP,-23.65221209999997,-46.5603906,03/02/2020,4.499
NE,MA,-4.869423699999975,-43.3423574,17/03/2020,4.57
CO,GO,-17.72543919999998,-48.62660939999999,29/06/2020,4.279
NE,RN,-5.841109599999999,-35.2436914,20/10/2021,6.999
N,AM,-3.112823099999974,-59.9920388,22/03/2021,5.19
NE,BA,-12.88959499999998,-38.4434601,02/03/2022,6.98
NE,AL,-9.389802,-37.9955032,17/11/2021,7.197
SE,MG,-19.81536079999998,-43.1444728,18/04/2022,7.55
SE,RJ,-22.7093431,-42.6259789,05/01/2022,6.99
SE,SP,-23.10768589999998,-45.72262979999999,31/03/2021,5.299
S,RS,-29.8855004,-50.2710173,13/07/2021,5.999
CO,GO,-16.3161056,-48.9580767,01/01/2020,4.69
S,PR,-23.09543539999997,-52.4745312,08/12/2021,6.44
SE,SP,-21.69166929999997,-51.0795228,13/05/2020,3.89
SE,RJ,-21.87489499999997,-42.6672225,05/08/2020,4.899
CO,GO,-16.3149333,-48.9310048,16/05/2022,7.39
SE,SP,-22.92982749999997,-47.09472110000001,15/11/2021,6.249
SE,SP,-22.12696649999997,-51.39110789999999,29/07/2020,4.099
CO,GO,-16.71664889999997,-49.255336,19/05/2022,7.64
N,RO,-9.189969,-64.2510948,13/04/2020,4.289
NE,CE,-3.684320099999974,-40.3440156,23/03/2022,7.99
S,RS,-31.6731981,-52.329411,28/03/2022,7.29
SE,SP,-22.62555739999997,-47.1795878,09/03/2020,4.159
SE,SP,-23.70462089999997,-46.3973713,14/02/2021,4.799
S,RS,-29.4342914,-51.9685998,12/08/2021,5.869
SE,SP,-21.76836939999997,-48.1594038,14/03/2021,5.199
SE,RJ,-23.00054019999997,-44.3049133,06/12/2021,7.749
NE,PE,-8.116863099999975,-35.29699970000001,12/10/2021,6.29
S,PR,-24.79374819999997,-50.0096324,25/05/2022,7.15
N,RO,-12.73079049999997,-60.08914499999999,09/01/2020,4.599
S,RS,-30.0559836,-51.16916860000001,06/05/2020,3.899
N,RO,-8.764266399999975,-63.88176189999999,31/05/2022,6.99
SE,MG,-20.92014179999997,-46.9715718,13/05/2020,4.399
NE,BA,-12.2351638,-38.9767522,26/05/2020,3.96
NE,PB,-7.028629899999999,-37.2758086,30/03/2020,4.29
NE,BA,-13.25445759999998,-38.954911,05/05/2020,4.159
SE,SP,-22.94097239999997,-46.6954372,11/08/2020,4.099
S,PR,-23.28657959999997,-50.0707155,06/05/2020,3.59
S,PR,-25.43231279999997,-49.1931998,19/05/2021,5.28
SE,SP,-21.97806739999998,-46.77701940000001,25/01/2022,5.99
S,PR,-25.36946249999997,-49.25649540000001,21/04/2022,7.3
CO,GO,-13.4126377,-49.1265649,13/05/2020,3.999
SE,SP,-23.618064,-46.8060825,05/07/2021,5.599
SE,RJ,-22.36977239999997,-41.77564840000001,01/04/2020,5.199
SE,RJ,-22.90812569999998,-42.83059729999999,02/03/2020,4.899
S,PR,-25.3926815,-49.2157429,25/05/2021,5.299
SE,SP,-21.1899308,-50.4532508,14/07/2020,3.979
SE,SP,-20.95694459999997,-49.5569952,22/04/2020,3.799
S,SC,-27.22940149999998,-52.0238829,15/01/2020,4.579
CO,MS,-22.2365672,-53.3393375,16/03/2020,4.999
SE,RJ,-22.54604259999998,-44.1641346,04/08/2021,6.749
S,SC,-28.6855731,-49.3441304,22/06/2020,3.899
SE,SP,-23.49705029999997,-47.4401383,31/01/2022,6.06
NE,PE,-8.6628394,-36.3196703,11/08/2021,5.789
NE,PI,-5.100598699999974,-42.7859203,09/06/2020,4.299
NE,PE,-8.289574400000001,-35.9668586,13/10/2021,5.999
S,RS,-30.0542664,-51.1920055,04/10/2021,6.399
SE,SP,-23.62642809999998,-46.6839126,16/04/2020,3.699
SE,SP,-23.52501819999998,-46.1916585,20/02/2020,4.499
NE,CE,-3.711073699999975,-38.5571199,15/02/2021,5.199
SE,SP,-21.87515599999998,-51.8422075,08/04/2020,3.799
SE,SP,-23.5636059,-46.7978436,20/07/2020,4.059
CO,GO,-16.63146199999997,-49.38595729999999,28/01/2021,5.099
NE,PI,-2.919241099999974,-41.7177245,08/06/2022,7.99
SE,MG,-19.96559919999997,-44.1796956,02/11/2021,6.75
S,RS,-29.17521819999998,-51.1823933,18/04/2022,6.99
NE,CE,-5.181280799999974,-40.6711919,26/05/2020,3.97
SE,SP,-23.65651299999998,-46.5956285,02/11/2021,6.399
S,PR,-25.56600099999998,-48.55434,14/03/2022,7.09
SE,SP,-23.00913119999997,-46.86380330000001,30/03/2021,4.999
SE,MG,-18.90871999999997,-47.26786329999999,28/01/2020,4.68
NE,CE,-3.749706399999974,-38.6303816,21/04/2020,4.25
S,PR,-24.04686319999998,-52.3937948,11/01/2022,6.25
N,TO,-10.175473,-48.3247648,25/05/2022,7.39
S,PR,-25.42681789999997,-49.2476772,05/01/2022,5.99
SE,SP,-22.3447917,-49.077008,02/06/2022,6.99
CO,GO,-16.75803209999997,-49.2504263,02/11/2021,7.25
SE,ES,-20.3281293,-40.2986415,14/03/2022,7.69
SE,MG,-19.78925729999997,-43.9488688,01/06/2020,3.975
N,PA,-6.063649999999975,-49.87769679999999,02/01/2020,5.19
N,PA,-1.407803599999975,-48.46471330000001,14/06/2022,6.94
SE,MG,-19.50555079999997,-42.5587402,18/03/2020,4.854
SE,MG,-18.9353741,-48.27490419999999,08/02/2022,6.99
S,SC,-27.0988261,-48.91335669999999,14/12/2021,6.489
SE,SP,-23.09727819999998,-48.9259417,26/04/2022,6.97
SE,SP,-20.51947519999997,-47.37008429999999,21/09/2021,5.959
SE,SP,-22.30018429999997,-48.5678225,17/11/2021,6.597
S,PR,-23.2886034,-50.0739726,23/02/2022,6.55
CO,MT,-15.6110027,-56.0850177,27/07/2020,4.197
SE,SP,-22.292555,-46.90666299999999,29/09/2021,5.799
SE,ES,-20.2101197,-40.2625195,02/06/2020,3.85
SE,SP,-22.9094226,-47.7081114,26/07/2021,5.599
NE,PE,-8.055854199999974,-34.8804022,29/04/2020,3.599
SE,ES,-19.39359389999997,-40.0636335,11/08/2021,5.99
SE,SP,-21.0413142,-49.6911374,20/04/2022,6.8
SE,MG,-21.6925578,-45.2395881,23/03/2020,4.799
SE,SP,-22.83580229999998,-47.15784960000001,26/07/2021,5.399
SE,SP,-21.19287429999997,-50.4347945,10/05/2021,5.399
S,PR,-24.9408859,-53.4380889,02/06/2022,7.22
SE,SP,-23.56214179999997,-46.5484995,07/07/2021,5.599
S,PR,-25.53357949999997,-54.5758905,01/06/2022,7.39
S,SC,-26.8865939,-49.0819938,12/01/2022,6.59
SE,SP,-22.31651689999998,-49.05595899999999,26/05/2020,3.679
NE,AL,-9.652750299999974,-35.717789,01/02/2022,6.29
SE,SP,-23.51692289999997,-46.8367695,08/06/2020,3.599
SE,MG,-18.91617469999997,-48.2688814,13/10/2021,6.38
NE,BA,-12.827654,-38.3495005,13/07/2021,5.95
NE,BA,-16.37437589999998,-39.5848696,24/11/2021,7.089
S,PR,-23.3251405,-50.0665533,21/03/2022,7.05
NE,CE,-3.767336899999973,-38.66514350000001,02/03/2020,4.59
SE,SP,-23.52365199999998,-46.2020777,13/04/2021,5.199
S,PR,-25.5183783,-49.2001854,20/07/2021,5.399
S,RS,-29.89100409999998,-50.2706346,25/01/2022,6.39
SE,SP,-23.10176469999997,-48.9177665,09/06/2021,5.279
SE,ES,-20.3389023,-40.2999279,24/06/2020,3.89
CO,MT,-16.43683229999997,-54.6420994,19/05/2021,5.599
SE,SP,-23.1044112,-45.70680900000001,16/06/2021,5.439
CO,MT,-11.84260749999998,-55.4903669,13/01/2020,4.499
S,SC,-28.68698249999997,-49.32719700000001,26/07/2021,5.578
SE,SP,-22.85006939999997,-47.2160054,14/02/2022,6.39
S,SC,-27.0361761,-48.8605192,06/07/2020,4.049
NE,SE,-10.98272849999998,-37.0563784,15/02/2021,4.999
S,SC,-27.81415699999997,-50.3053837,09/06/2022,7.32
SE,MG,-22.24924019999997,-45.9004665,06/02/2020,4.749
S,SC,-26.11610149999997,-49.7756737,17/08/2020,4.09
SE,SP,-23.66330109999997,-46.4860562,17/03/2020,4.399
CO,MT,-15.6107105,-56.0521754,15/09/2021,6.099
S,PR,-25.34363739999997,-49.1982557,28/06/2022,6.99
S,RS,-28.25266979999997,-52.39714829999999,12/02/2020,4.599
SE,SP,-21.13288189999997,-47.9809912,21/01/2022,6.67
SE,SP,-22.72780709999997,-47.30534489999999,31/08/2021,5.697
